암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,개설일자,좌표(X),좌표(Y)
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzExIyQxIyQzIyQ3OSQzNjEyMjIjODEjJDEjJDYjJDgz,세곡온누리약국,81,약국,110000,서울,110001,강남구,세곡동,06376,"서울특별시 강남구 헌릉로569길 27, 2층 (세곡동)",070-8828-7963,20181101,127.0987768,37.4668110
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzIxIyQxIyQxIyQxMyQzNjE4MzIjNDEjJDEjJDgjJDgz,친절한성심정문약국,81,약국,110000,서울,110013,영등포구,대림동,07442,"서울특별시 영등포구 시흥대로 681, 삼성YJ그랜드빌딩 (대림동)",02-841-3355,20190430,126.9087115,37.4922856
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzIxIyQxIyQxIyQxMyQzNjEyMjIjNTEjJDEjJDIjJDgz,아이약국,81,약국,110000,서울,110021,서초구,서초동,06611,"서울특별시 서초구 서초대로77길 55, 에이프로 스퀘어 1층 (서초동)",,20190628,127.0244659,37.5021008
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzUxIyQxIyQxIyQxMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,씨유약국,81,약국,110000,서울,110013,영등포구,여의도동,07328,"서울특별시 영등포구 국제금융로6길 26, 한국노총 3층 (여의도동)",,20210215,126.9269298,37.5219345
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE0ODEjODEjJDEjJDYjJDgz,청우온누리약국,81,약국,250000,대전,250004,대전동구,판암동,34676,"대전광역시 동구 옥천로180번길 18, (판암동)",042-273-8300,20020328,127.4605921,36.3165359
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQyIyQ1IyQwMCQzNjE4MzIjNjEjJDEjJDgjJDgz,더좋은약사와약국,81,약국,210000,부산,210009,부산해운대구,중동,48095,"부산광역시 해운대구 구남로29번길 9, (중동)",051-744-5999,20200626,129.1611779,35.1618945
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzUxIyQxIyQ1IyQ3MiQyNjE0ODEjNTEjJDEjJDYjJDgz,적십자약국,81,약국,310000,경기,311500,남양주시,와부읍,12205,"경기도 남양주시 와부읍 수레로9번길 29-1, (와부읍)",031-577-1495,19851206,127.2142353,37.5892018
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQzIyQ5MiQzNjE4MzIjODEjJDEjJDIjJDgz,하얀약국,81,약국,210000,부산,210003,부산동래구,안락동,47798,"부산광역시 동래구 충렬대로 467, (안락동)",522-2638,20091207,129.1092979,35.1954151
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjEwMDIjNTEjJDEjJDYjJDgz,365용호제일큰약국,81,약국,210000,부산,210001,부산남구,용호동,48523,"부산광역시 남구 용호로 50, 1층 (용호동)",051-626-7974,20221031,129.1093223,35.1263364
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzQxIyQxIyQ3IyQ4MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,우리팜약국,81,약국,110000,서울,110013,영등포구,영등포동4가,07301,"서울특별시 영등포구 영등포로36길 6, (영등포동4가)",02-2679-5575,20050816,126.9034653,37.5195665
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzIxIyQxIyQ5IyQ3MiQyNjE4MzIjNjEjJDEjJDgjJDgz,창신종로약국,81,약국,110000,서울,110016,종로구,창신동,03097,"서울특별시 종로구 창신길 47, (창신동)",02-3672-0845,20180730,127.0104625,37.5737595
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxOTYxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjODEjJDEjJDIjJDgz,택지현대약국,81,약국,320000,강원,320100,강릉시,교동,25515,"강원특별자치도 강릉시 솔올로5번길 40, (교동)",033-642-0588,20160513,128.8755224,37.7638404
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQzIyQxMyQyNjE4MzIjNjEjJDEjJDQjJDgz,아빠약국,81,약국,310000,경기,311200,평택시,비전동,17898,"경기도 평택시 평택4로 69-1, (비전동)",031-654-5014,19891116,127.1013168,36.9941905
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,광릉내열린약국,81,약국,310000,경기,311500,남양주시,진접읍,12019,"경기도 남양주시 진접읍 광릉내로 105, (진접읍)",031-573-3421,20130731,127.2052261,37.7463278
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNzEjJDEjJDgjJDgz,다정365약국,81,약국,410000,세종시,410000,세종시,반곡동,30146,"세종특별자치시 한누리대로 1834, 109호 (반곡동)",044-868-6423,20220621,127.3111013,36.4979878
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjODEjJDEjJDYjJDgz,모범약국,81,약국,340000,충남,340500,아산시,둔포면,31403,"충청남도 아산시 둔포면 둔포면로 1-1, (둔포면)",041-531-2200,20170705,127.0361925,36.9272559
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzExIyQxIyQzIyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,명문당한약국,81,약국,250000,대전,250004,대전동구,가양동,34531,"대전광역시 동구 비래서로42번길 69, 1층 (가양동)",042-321-6638,20170718,127.4477418,36.3511535
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMTkxIzExIyQxIyQ3IyQxMyQyNjE4MzIjODEjJDEjJDIjJDgz,행복한용지약국,81,약국,230000,대구,230005,대구수성구,범물동,42242,"대구광역시 수성구 범안로 62, (범물동)",053-242-5369,20190422,128.6446354,35.8177164
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQ3IyQwMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,신현대약국,81,약국,210000,부산,210004,부산진구,범천동,47360,"부산광역시 부산진구 범일로 127, (범천동)",051-636-3177,20070305,129.0590642,35.1415079
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzMxIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,편안한약국,81,약국,210000,부산,210004,부산진구,개금동,47323,"부산광역시 부산진구 가야대로 482, (개금동)",051-898-9585,20110502,129.0246981,35.1528789
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,글꽃약국,81,약국,250000,대전,250005,대전중구,문화동,34956,"대전광역시 중구 계백로1716번길 26, 미성프라자 204호 (문화동)",042-223-0216,20170607,127.4102401,36.3204726
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz,도마조아약국,81,약국,250000,대전,250003,대전서구,도마동,35344,"대전광역시 서구 배재로 175, 1층 (도마동)",042-535-5545,20191028,127.3700761,36.3240662
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzQxIyQxIyQ3IyQwMyQ0NjEwMDIjNjEjJDEjJDAjJDgz,소중한약국,81,약국,310000,경기,311500,남양주시,퇴계원읍,12119,"경기도 남양주시 퇴계원읍 퇴계원로 66, (퇴계원읍)",031-571-7233,20060920,127.1428482,37.6524383
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzIxIyQxIyQxIyQ5MiQzNjE0ODEjNDEjJDEjJDQjJDgz,성산약국,81,약국,110000,서울,110011,성동구,행당동,04744,"서울특별시 성동구 고산자로 234, 7층 (행당동, 나래타워)",02-2294-8555,20070413,127.0352721,37.5605386
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQyIyQ5IyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,시티약국,81,약국,110000,서울,110018,송파구,잠실동,05558,"서울특별시 송파구 올림픽로 116, 1층 (잠실동)",02-3431-4115,20110801,127.0834983,37.5113865
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQyIyQ5IyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz,실로암약국,81,약국,310000,경기,310702,안양동안구,비산동,14043,"경기도 안양시 동안구 동안로 194, 2층 (비산동, 한양스포츠센터)",031-387-6566,20020111,126.9491717,37.3958094
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQxIyQ5IyQ2MiQyNjE0ODEjNjEjJDEjJDAjJDgz,동인당약국,81,약국,310000,경기,310702,안양동안구,평촌동,14068,"경기도 안양시 동안구 관평로138번길 63, 110호 (평촌동, 부영3차상가)",031-382-7305,19950703,126.9649604,37.3917975
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzIxIyQyIyQ5IyQwMCQyNjE4MzIjNTEjJDEjJDYjJDgz,라온약국,81,약국,410000,세종시,410000,세종시,도담동,30100,"세종특별자치시 보듬3로 8-12, 101-1호 (도담동, 라온프라이빗시티1상가)",044-863-7714,20150526,127.2587803,36.5134339
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz,포레나약국,81,약국,110000,서울,110013,영등포구,영등포동7가,07246,"서울특별시 영등포구 국회대로50길 20, 215호 (영등포동7가, 포레나 영등포 센트럴)",02-2675-2636,20210707,126.9054672,37.5237284
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMzUxIzMxIyQxIyQzIyQwMyQzNjE4MzIjNjEjJDEjJDAjJDgz,서부새생명약국,81,약국,110000,서울,110015,은평구,역촌동,03403,"서울특별시 은평구 역말로 72, (역촌동)",02-385-3685,19990410,126.9183069,37.6060947
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQxIyQ5IyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz,금정약국,81,약국,310000,경기,310702,안양동안구,비산동,14043,"경기도 안양시 동안구 달안로 61, 101호 (비산동, 샛별한양아파트에이상가)",031-383-1446,19930428,126.9488835,37.3968457
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzExIyQyIyQ3IyQwMCQzNjE4MzIjODEjJDEjJDYjJDgz,신정약국,81,약국,110000,서울,110017,중구,신당동,04595,"서울특별시 중구 다산로 32, 203호 (신당동, 남산타운5상가)",02-2256-1873,20150105,127.0097435,37.5500494
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,행복한약국,81,약국,110000,서울,110012,성북구,동선동1가,02845,"서울특별시 성북구 보문로34길 59, 1층 (동선동1가)",02-927-8253,20131022,127.0185987,37.5911147
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzUxIyQxIyQ1IyQ4MiQyNjE0ODEjNDEjJDEjJDQjJDgz,조아약국,81,약국,110000,서울,110024,강북구,미아동,01206,"서울특별시 강북구 도봉로13길 13, (미아동)",070-7757-1436,20131021,127.0293663,37.6148456
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMTkxIzIxIyQxIyQ1IyQ4MiQyNjEyMjIjNTEjJDEjJDYjJDgz,프랜드팜남대문약국,81,약국,350000,전북,350401,전주완산구,효자동1가,55056,"전북특별자치도 전주시 완산구 용머리로 57, (효자동1가)",063-222-2106,20030805,127.1163364,35.8069429
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDYjJDgz,기독온사랑약국,81,약국,240000,광주,240005,광주남구,양림동,61664,"광주광역시 남구 양림로 24-5, 기독온사랑약국 (양림동)",062-653-7585,20200810,126.9121690,35.1357442
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,평화약국,81,약국,360000,전남,360300,목포시,명륜동,58728,"전라남도 목포시 노적봉길 2, (명륜동)",061-242-3338,19630524,126.3853934,34.7902393
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjE0ODEjNTEjJDEjJDIjJDgz,감초당약국,81,약국,310000,경기,312600,광주시,경안동,12756,"경기도 광주시 경안로 20, (경안동)",031-761-2840,19831028,127.2583762,37.4099371
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNDEjJDEjJDQjJDgz,새샘약국,81,약국,340000,충남,340202,천안동남구,신방동,31205,"충청남도 천안시 동남구 통정5로 58, 101호 (신방동)",041-577-1828,20170731,127.1334410,36.7742008
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQ3IyQ3OSQyNjE4MzIjODEjJDEjJDIjJDgz,온누리보성약국,81,약국,370000,경북,370900,상주시,서성동,37179,"경상북도 상주시 냉림서성길 16, (서성동)",054-535-4719,20040609,128.1602170,36.4197289
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,밝은온누리약국,81,약국,230000,대구,230005,대구수성구,수성동2가,42132,"대구광역시 수성구 명덕로 422, mg뉴턴빌딩 1층 (수성동2가)",053-768-3827,20210315,128.6160701,35.8539734
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQ1IyQxMyQyNjEwMDIjNTEjJDEjJDYjJDgz,서약국,81,약국,230000,대구,230001,대구남구,대명동,42465,"대구광역시 남구 현충로 99, 1층 (대명동)",053-622-1190,20171221,128.5796070,35.8416729
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzExIyQxIyQ3IyQ3MiQyNjE0ODEjNjEjJDEjJDgjJDgz,오류중앙약국,81,약국,110000,서울,110005,구로구,오류동,08268,"서울특별시 구로구 경인로 195, (오류동)",02-2625-3338,20061107,126.8428560,37.4958394
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzUxIyQxIyQ1IyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,한진약국,81,약국,110000,서울,110011,성동구,행당동,04717,"서울특별시 성동구 행당로 84, 309-1호 (행당동, 행당 한진타운)",02-3395-5368,20130731,127.0288249,37.5566034
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzExIyQyIyQ3IyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,드림약국,81,약국,110000,서울,110010,서대문구,남가좌동,03712,"서울특별시 서대문구 수색로 26, (남가좌동)",02-302-7111,20061020,126.9157663,37.5691670
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzExIyQyIyQ3IyQwMCQyNjEwMDIjNDEjJDEjJDQjJDgz,동일약국,81,약국,110000,서울,110022,노원구,상계동,01767,"서울특별시 노원구 동일로 1343, 305호 (상계동, 동일프라자)",02-936-0811,20061012,127.0620148,37.6484977
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzMxIyQxIyQ3IyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz,하늘약국,81,약국,310000,경기,312600,광주시,,12795,"경기도 광주시 오포읍 양벌로 332, 1층",031-765-9152,20190715,127.2456971,37.3701036
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzIxIyQxIyQ1IyQ5OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,활기찬약국,81,약국,110000,서울,110022,노원구,중계동,01699,"서울특별시 노원구 한글비석로 359, 의암빌딩 (중계동)",02-933-3373,20180314,127.0747733,37.6577322
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzMxIyQxIyQzIyQ5MiQyNjE0ODEjNTEjJDEjJDIjJDgz,세란온누리약국,81,약국,110000,서울,110003,강서구,화곡동,07705,"서울특별시 강서구 강서로 231, 208호 (화곡동, 우장산역 해링턴 타워)",02-2065-1103,20181224,126.8361212,37.5462462
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxMTkxIzUxIyQxIyQ1IyQ3MiQzNjEwMDIjNjEjJDEjJDQjJDgz,소나무약국,81,약국,250000,대전,250001,대전유성구,하기동,34061,"대전광역시 유성구 송림로 20, (하기동, 송림마을아파트)",042-825-0322,20080331,127.3206239,36.3874909
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,건승약국,81,약국,360000,전남,360300,목포시,금화동,58758,"전라남도 목포시 서산로 7, (금화동)",061-243-2811,19660131,126.3789903,34.7815619
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz,진고개약국,81,약국,360000,전남,360300,목포시,석현동,58656,"전라남도 목포시 석현로 18-2, (석현동)",061-285-5655,19691121,126.4231891,34.8160145
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQyNjE0ODEjODEjJDEjJDYjJDgz,터미널약국,81,약국,240000,광주,240003,광주서구,광천동,61937,"광주광역시 서구 무진대로 904, (광천동)",062-363-9008,19920723,126.8798732,35.1605756
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz,목포광주약국,81,약국,360000,전남,360300,목포시,영해동1가,58753,"전라남도 목포시 해안로229번길 2-1, (영해동1가)",061-243-1101,19860129,126.3867961,34.7857882
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzMxIyQxIyQ3IyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,다사랑약국,81,약국,110000,서울,110021,서초구,서초동,06620,"서울특별시 서초구 서초대로74길 11, 지하2층 (서초동, 삼성전자빌딩)",02-581-5773,20111208,127.0269076,37.4966324
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzIxIyQxIyQ1IyQ4OSQzNjE4MzIjNjEjJDEjJDgjJDgz,이팜약국,81,약국,210000,부산,210001,부산남구,문현동,48401,"부산광역시 남구 전포대로91번길 47, (문현동)",051-645-1560,20080916,129.0642210,35.1443189
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,미소약국,81,약국,210000,부산,210004,부산진구,개금동,47388,"부산광역시 부산진구 복지로 65, (개금동)",051-897-2345,20150323,129.0203031,35.1473657
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz,대동약국,81,약국,360000,전남,360300,목포시,죽동,58727,"전라남도 목포시 노적봉길 18, (죽동)",061-244-4745,19680716,126.3836388,34.7900348
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz,일광약국,81,약국,210000,부산,210100,부산기장군,일광읍,46048,"부산광역시 기장군 일광면 해빛1로 5, 센텀타워 제1층 제103호",051-722-1021,20220204,129.2257858,35.2659629
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzMxIyQxIyQzIyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,오늘약국,81,약국,110000,서울,110010,서대문구,북아현동,03758,"서울특별시 서대문구 신촌로 281, B동 1,2층 (북아현동)",070-8836-5066,20211129,126.9575045,37.5575706
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzIxIyQxIyQ1IyQ5OSQyNjEyMjIjNTEjJDEjJDYjJDgz,재성약국,81,약국,110000,서울,110022,노원구,상계동,01762,"서울특별시 노원구 노해로 452, 107호 (상계동, 노빌리안골드빌딩)",02-931-7824,20070522,127.0584470,37.6535111
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzMxIyQxIyQ3IyQxMyQ0NjEwMDIjNjEjJDEjJDQjJDgz,명일정원약국,81,약국,110000,서울,110002,강동구,명일동,05292,"서울특별시 강동구 구천면로 428, 305호 (명일동, 센트로빌)",02-442-0082,20110228,127.1461669,37.5501620
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzUxIyQxIyQ1IyQ3OSQzNjEwMDIjNzEjJDEjJDgjJDgz,사랑약국,81,약국,110000,서울,110013,영등포구,신길동,07355,"서울특별시 영등포구 영등포로86길 16, (신길동)",02-846-4470,20150310,126.9229298,37.5115847
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzMxIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDgjJDgz,봄햇살약국,81,약국,110000,서울,110015,은평구,대조동,03385,"서울특별시 은평구 통일로 833, (대조동)",02-353-0909,20211215,126.9219834,37.6177019
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzQxIyQyIyQ3IyQwMCQ0NjEwMDIjODEjJDEjJDYjJDgz,상계우리들약국,81,약국,110000,서울,110022,노원구,상계동,01668,"서울특별시 노원구 한글비석로 416, 1층 (상계동)",02-951-0735,20150105,127.0706536,37.6617003
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,휴베이스봄약국,81,약국,110000,서울,110021,서초구,서초동,06616,"서울특별시 서초구 서초대로73길 9, 타임빌딩 1층 (서초동)",02-595-4008,20220404,127.0252316,37.4983148
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQxIyQwMyQzNjEyMjIjODEjJDEjJDIjJDgz,제일약국,81,약국,210000,부산,210001,부산남구,대연동,48492,"부산광역시 남구 수영로 206, 정학기정형외과 1층 (대연동)",626-6700,20110725,129.0891418,35.1347338
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNjEjJDEjJDgjJDgz,솔약국,81,약국,210000,부산,210002,부산동구,초량동,48815,"부산광역시 동구 초량중로 74, 새부산병원 1층 (초량동)",070-7567-1233,20180910,129.0391841,35.1183022
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQzIyQ5MiQzNjE0ODEjNTEjJDEjJDYjJDgz,올리브약국,81,약국,210000,부산,210004,부산진구,부전동,47289,"부산광역시 부산진구 서면로 40, 청양빌딩 1층 (부전동)",051-819-4827,20221028,129.0580525,35.1542498
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzMxIyQxIyQzIyQ4OSQzNjEwMDIjNzEjJDEjJDgjJDgz,메디칼성심약국,81,약국,310000,경기,310402,성남중원구,금광동,13161,"경기도 성남시 중원구 산성대로476번길 8, 1층 (금광동)",031-732-6335,20060630,127.1617392,37.4536239
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzMxIyQyIyQ3IyQwMCQ0NjE0ODEjNzEjJDEjJDgjJDgz,맑음약국,81,약국,410000,세종시,410000,세종시,아름동,30100,"세종특별자치시 보듬3로 95, 해피라움3 102호 (아름동)",044-272-8898,20221027,127.2489104,36.5113767
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjE4MzIjNDEjJDEjJDQjJDgz,반월당대구약국,81,약국,230000,대구,230006,대구중구,덕산동,41957,"대구광역시 중구 달구벌대로 2100, 반월당역 C201,202,203,301,302호 (덕산동)",053-257-1005,20200501,128.5933409,35.8644213
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQzIyQ3OSQyNjE0ODEjODEjJDEjJDIjJDgz,다나약국,81,약국,210000,부산,210012,부산강서구,명지동,46725,"부산광역시 강서구 명지새동네길1번길 30, 1층 (명지동)",051-271-1235,20160926,128.9316320,35.1097523
JDQ4MTg4MSM1MSMkMSMkOCMkMDMkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE0ODEjNDEjJDEjJDQjJDgz,다보약국,81,약국,110000,서울,110025,금천구,시흥동,08652,"서울특별시 금천구 시흥대로26길 9, (시흥동)",02-802-8788,20220801,126.9042902,37.4418631
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQ3MiQyNjE0ODEjNTEjJDEjJDYjJDgz,행복나눔약국,81,약국,340000,충남,340015,홍성군,홍성읍,32220,"충청남도 홍성군 홍성읍 조양로 221-1, (홍성읍)",041-634-2728,20180208,126.6741513,36.6000329
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxOTYxIzQxIyQxIyQ3IyQ5OSQyNjEyMjIjNTEjJDEjJDYjJDgz,하얀약국,81,약국,320000,강원,320100,강릉시,교동,25512,"강원특별자치도 강릉시 솔올로 35, 1층 104호 (교동)",033-648-3378,20200720,128.8778692,37.7651376
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzIxIyQxIyQ1IyQ2MiQzNjEyMjIjNDEjJDEjJDQjJDgz,우리약국,81,약국,210000,부산,210009,부산해운대구,중동,48095,"부산광역시 해운대구 중동1로 26, (중동)",051-741-5554,20150819,129.1620822,35.1630081
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzIxIyQxIyQ1IyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,세연약국,81,약국,210000,부산,210009,부산해운대구,우동,48062,"부산광역시 해운대구 해운대로 365, 101호 (우동)",051-747-2268,20190307,129.1374368,35.1704318
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzIxIyQxIyQ1IyQ4MiQyNjE0ODEjNjEjJDEjJDQjJDgz,새미소약국,81,약국,210000,부산,210009,부산해운대구,중동,48102,"부산광역시 해운대구 좌동로 66, (중동)",051-747-2354,20120213,129.1730910,35.1707300
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQ3IyQ5MiQyNjE0ODEjNjEjJDEjJDQjJDgz,호호약국,81,약국,210000,부산,210011,부산금정구,부곡동,46306,"부산광역시 금정구 동현로16번길 65, 1층 4호 (부곡동, 부곡영화맨션)",051-517-7501,20201019,129.0881852,35.2208193
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzUxIyQxIyQxIyQxMyQyNjEwMDIjNDEjJDEjJDQjJDgz,일산호산나약국,81,약국,310000,경기,311902,고양일산서구,일산동,10350,"경기도 고양시 일산서구 원일로 69, 씨티프라자 311호 (일산동)",031-975-4589,20180112,126.7702229,37.6868420
